restaurant_name,Review,cusine,rating,place,price
UBQ By Barbeque Nation,1371,bbq,3.6,ulsoor,300
UBQ By Barbeque Nation,1371,biryani,3.6,ulsoor,300
UBQ By Barbeque Nation,1371,kebab,3.6,ulsoor,300
Smoor,556,bakery,4.4,near mg road,300
Smoor,556,desserts,4.4,near mg road,300
The Dessert Heaven - Pure Veg,20,desserts,3.9,banaswadi,250
The Dessert Heaven - Pure Veg,20,bakery,3.9,banaswadi,250
Kaati Zone Rolls and Wraps,1393,rolls,4.0,kaggadasapura,250
Kaati Zone Rolls and Wraps,1393,fast food,4.0,kaggadasapura,250
Kaati Zone Rolls and Wraps,1393,beverages,4.0,kaggadasapura,250
Kaati Zone Rolls and Wraps,1393,wraps,4.0,kaggadasapura,250
Kaati Zone Rolls and Wraps,1393,desserts,4.0,kaggadasapura,250
Kaati Zone Rolls and Wraps,1393,shake,4.0,kaggadasapura,250
Chai Point,4611,tea,4.0,mg road,250
Chai Point,4611,beverages,4.0,mg road,250
Chai Point,4611,shake,4.0,mg road,250
Chai Point,4611,fast food,4.0,mg road,250
Chai Point,4611,rolls,4.0,mg road,250
Chai Point,4611,desserts,4.0,mg road,250
Chai Point,4611,coffee,4.0,mg road,250
Ludos Pizza,570,pizza,4.2,jeevan bhima nagar,250
Ludos Pizza,570,fast food,4.2,jeevan bhima nagar,250
Delicacy,273,chinese,3.9,frazer town,250
Delicacy,273,thai,3.9,frazer town,250
Chinese BAE,526,chinese,4.1,jeevan bhima nagar,250
Chinese BAE,526,seafood,4.1,jeevan bhima nagar,250
Chinese BAE,526,momos,4.1,jeevan bhima nagar,250
Chinese BAE,526,sichuan,4.1,jeevan bhima nagar,250
Donne Biryani Mane,11,biryani,4.0,koramangala 4th block,250
Donne Biryani Mane,11,south indian,4.0,koramangala 4th block,250
The Good Bowl,2057,north indian,4.0,thippasandra,250
The Good Bowl,2057,pasta,4.0,thippasandra,250
The Good Bowl,2057,italian,4.0,thippasandra,250
Momoz,1035,chinese,3.8,jeevan bhima nagar,250
Momoz,1035,momos,3.8,jeevan bhima nagar,250
Momoz,1035,burger,3.8,jeevan bhima nagar,250
Momoz,1035,sichuan,3.8,jeevan bhima nagar,250
Mealful Rolls - India's Biggest Rolls,525,rolls,4.3,indiranagar,250
Mealful Rolls - India's Biggest Rolls,525,fast food,4.3,indiranagar,250
Mealful Rolls - India's Biggest Rolls,525,north indian,4.3,indiranagar,250
Mealful Rolls - India's Biggest Rolls,525,desserts,4.3,indiranagar,250
Mealful Rolls - India's Biggest Rolls,525,beverages,4.3,indiranagar,250
Biggies Burger,43,fast food,3.9,frazer town,250
Biggies Burger,43,burger,3.9,frazer town,250
Biggies Burger,43,beverages,3.9,frazer town,250
99 Variety Dosa & Pav Bhaji,162,south indian,3.7,koramangala 6th block,250
99 Variety Dosa & Pav Bhaji,162,maharashtrian,3.7,koramangala 6th block,250
Keventers - Milkshakes & Desserts,22,shake,4.3,near brigade road,250
Keventers - Milkshakes & Desserts,22,beverages,4.3,near brigade road,250
Keventers - Milkshakes & Desserts,22,ice cream,4.3,near brigade road,250
Mad Over Donuts,159,desserts,4.1,brigade road,250
Mad Over Donuts,159,waffle,4.1,brigade road,250
Mad Over Donuts,159,beverages,4.1,brigade road,250
FB Cakes,230,bakery,3.8,marathahalli,250
ITC Master Chef Creations,505,north indian,4.1,banaswadi,250
ITC Master Chef Creations,505,biryani,4.1,banaswadi,250
ITC Master Chef Creations,505,mughlai,4.1,banaswadi,250
ITC Master Chef Creations,505,kebab,4.1,banaswadi,250
ITC Master Chef Creations,505,rolls,4.1,banaswadi,250
ITC Master Chef Creations,505,desserts,4.1,banaswadi,250
ITC Master Chef Creations,505,modern indian,4.1,banaswadi,250
Ambur Biryani Point,22,biryani,4.3,koramangala 1st block,250
Chung Wah,353,chinese,4.1,residency road,250
Chung Wah,353,thai,4.1,residency road,250
Chung Wah,353,vietnamese,4.1,residency road,250
Chung Wah,353,sichuan,4.1,residency road,250
Donne Biriyani House,2633,biryani,3.5,kammanahalli,250
Donne Biriyani House,2633,south indian,3.5,kammanahalli,250
Laddoos,203,mithai,3.9,jeevan bhima nagar,250
Laddoos,203,north indian,3.9,jeevan bhima nagar,250
Laddoos,203,street food,3.9,jeevan bhima nagar,250
Chaayos Chai+Snacks=Relax,397,tea,4.2,cv raman nagar,250
Chaayos Chai+Snacks=Relax,397,beverages,4.2,cv raman nagar,250
Cream Stone Ice Cream,100,ice cream,4.0,frazer town,250
Cream Stone Ice Cream,100,desserts,4.0,frazer town,250
Cream Stone Ice Cream,100,beverages,4.0,frazer town,250
Cream Stone Ice Cream,100,shake,4.0,frazer town,250
Cupcake Bliss Cakes & Desserts,1045,bakery,4.0,kaggadasapura,250
Cupcake Bliss Cakes & Desserts,1045,desserts,4.0,kaggadasapura,250
Yumlane Pizza,45,pizza,3.3,kaggadasapura,250
Yumlane Pizza,45,fast food,3.3,kaggadasapura,250
Yumlane Pizza,45,desserts,3.3,kaggadasapura,250
Yumlane Pizza,45,beverages,3.3,kaggadasapura,250
Starbucks Coffee,67,cafe,3.9,mg road,300
Starbucks Coffee,67,beverages,3.9,mg road,300
Starbucks Coffee,67,desserts,3.9,mg road,300
Krispy Kreme,60,desserts,4.5,richmond road,300
Krispy Kreme,60,beverages,4.5,richmond road,300
Momo Zone - The Momo Company,237,chinese,3.9,kaggadasapura,300
Momo Zone - The Momo Company,237,tibetan,3.9,kaggadasapura,300
Just Shawarma,76,lebanese,3.6,kalyan nagar,300
Just Shawarma,76,fast food,3.6,kalyan nagar,300
Just Shawarma,76,beverages,3.6,kalyan nagar,300
IDC Kitchen,31,south indian,4.1,residency road,300
IDC Kitchen,31,beverages,4.1,residency road,300
Donne Biriyani Mane,32,biryani,3.2,cv raman nagar,300
Donne Biriyani Mane,32,south indian,3.2,cv raman nagar,300
Donne Biriyani Mane,32,chinese,3.2,cv raman nagar,300
Donne Biriyani Mane,32,north indian,3.2,cv raman nagar,300
Donne Biriyani Mane,32,seafood,3.2,cv raman nagar,300
Sweet Truth - Cake and Desserts,740,desserts,4.1,thippasandra,300
Sweet Truth - Cake and Desserts,740,bakery,4.1,thippasandra,300
ibaco,107,ice cream,4.4,brigade road,300
ibaco,107,bakery,4.4,brigade road,300
ibaco,107,desserts,4.4,brigade road,300
Itminaan Matka Biryani - Slow Cooked,570,biryani,4.2,indiranagar,300
Itminaan Matka Biryani - Slow Cooked,570,north indian,4.2,indiranagar,300
Itminaan Matka Biryani - Slow Cooked,570,desserts,4.2,indiranagar,300
Sreeraj Lassi Bar,181,beverages,4.3,commercial street,300
Sreeraj Lassi Bar,181,shake,4.3,commercial street,300
Sreeraj Lassi Bar,181,ice cream,4.3,commercial street,300
Sreeraj Lassi Bar,181,desserts,4.3,commercial street,300
Pure Veg Meals By LunchBox,43,north indian,4.0,old airport road,300
Hotel Revoli Inn,65,chinese,4.0,shanti nagar,300
Hotel Revoli Inn,65,north indian,4.0,shanti nagar,300
Hotel Revoli Inn,65,mughlai,4.0,shanti nagar,300
GOPIZZA,17,pizza,3.8,banaswadi,300
GOPIZZA,17,fast food,3.8,banaswadi,300
Donne Biriyanis Junction,874,biryani,3.5,kammanahalli,300
Donne Biriyanis Junction,874,south indian,3.5,kammanahalli,300
Pasta Street,4060,pasta,4.1,koramangala 4th block,300
Pasta Street,4060,pizza,4.1,koramangala 4th block,300
Pasta Street,4060,italian,4.1,koramangala 4th block,300
Pasta Street,4060,european,4.1,koramangala 4th block,300
Pasta Street,4060,salad,4.1,koramangala 4th block,300
Pasta Street,4060,desserts,4.1,koramangala 4th block,300
Pasta Street,4060,beverages,4.1,koramangala 4th block,300
New Tandoor,276,north indian,3.9,cv raman nagar,300
New Tandoor,276,chinese,3.9,cv raman nagar,300
New Tandoor,276,mughlai,3.9,cv raman nagar,300
New Tandoor,276,rolls,3.9,cv raman nagar,300
New Tandoor,276,biryani,3.9,cv raman nagar,300
New Tandoor,276,seafood,3.9,cv raman nagar,300
Daily Sushi,55,japanese,3.9,church street,300
Daily Sushi,55,korean,3.9,church street,300
Daily Sushi,55,sushi,3.9,church street,300
Daily Sushi,55,asian,3.9,church street,300
Dum Biryani Adda,3615,biryani,4.0,jeevan bhima nagar,300
Dum Biryani Adda,3615,north indian,4.0,jeevan bhima nagar,300
The Filter Coffee,936,south indian,4.3,kalyan nagar,300
The Filter Coffee,936,coffee,4.3,kalyan nagar,300
Zaatar,699,bbq,3.8,old madras road,300
Zaatar,699,arabian,3.8,old madras road,300
Zaatar,699,biryani,3.8,old madras road,300
Zaatar,699,chinese,3.8,old madras road,300
Zaatar,699,north indian,3.8,old madras road,300
Zaatar,699,mughlai,3.8,old madras road,300
Zaatar,699,desserts,3.8,old madras road,300
Zaatar,699,beverages,3.8,old madras road,300
The Dessert Zone,194,desserts,3.7,kaggadasapura,300
The Dessert Zone,194,bakery,3.7,kaggadasapura,300
Hamza Hotel,308,north indian,4.2,shivajinagar,300
Hamza Hotel,308,chinese,4.2,shivajinagar,300
Hamza Hotel,308,mughlai,4.2,shivajinagar,300
Hamza Hotel,308,biryani,4.2,shivajinagar,300
AB's - Absolute Barbecues,14867,north indian,3.6,marathahalli,300
AB's - Absolute Barbecues,14867,mangalorean,3.6,marathahalli,300
AB's - Absolute Barbecues,14867,bbq,3.6,marathahalli,300
AB's - Absolute Barbecues,14867,street food,3.6,marathahalli,300
AB's - Absolute Barbecues,14867,desserts,3.6,marathahalli,300
AB's - Absolute Barbecues,14867,salad,3.6,marathahalli,300
AB's - Absolute Barbecues,14867,beverages,3.6,marathahalli,300
Khan Saheb Grills and Rolls,1058,north indian,4.0,indiranagar,300
Khan Saheb Grills and Rolls,1058,rolls,4.0,indiranagar,300
Khan Saheb Grills and Rolls,1058,kebab,4.0,indiranagar,300
Khan Saheb Grills and Rolls,1058,mughlai,4.0,indiranagar,300
Khan Saheb Grills and Rolls,1058,biryani,4.0,indiranagar,300
Khan Saheb Grills and Rolls,1058,beverages,4.0,indiranagar,300
Toscano,83,italian,4.0,church street,500
Toscano,83,pizza,4.0,church street,500
Toscano,83,salad,4.0,church street,500
Toscano,83,continental,4.0,church street,500
Toscano,83,desserts,4.0,church street,500
Toscano,83,beverages,4.0,church street,500
Toscano,83,seafood,4.0,church street,500
Just Bake,15,bakery,3.6,frazer town,500
Bucket Biryani,7,north indian,4.1,brigade road,500
Bucket Biryani,7,biryani,4.1,brigade road,500
Bucket Biryani,7,chinese,4.1,brigade road,500
Bucket Biryani,7,mughlai,4.1,brigade road,500
Ghee Tadka Khichdi,1627,north indian,4.4,jeevan bhima nagar,500
Ghee Tadka Khichdi,1627,street food,4.4,jeevan bhima nagar,500
Apsara Ice Creams,391,ice cream,4.2,cv raman nagar,500
Apsara Ice Creams,391,desserts,4.2,cv raman nagar,500
New Taj Darbar,64,north indian,3.6,shivajinagar,500
New Taj Darbar,64,chinese,3.6,shivajinagar,500
New Taj Darbar,64,mughlai,3.6,shivajinagar,500
New Taj Darbar,64,biryani,3.6,shivajinagar,500
Aubree,30,bakery,4.2,mg road,500
Aubree,30,fast food,4.2,mg road,500
Aubree,30,italian,4.2,mg road,500
Aubree,30,thai,4.2,mg road,500
Aubree,30,desserts,4.2,mg road,500
Absolute Shawarma,54,lebanese,3.8,thippasandra,500
Absolute Shawarma,54,rolls,3.8,thippasandra,500
Suchithra Biryani House,360,biryani,4.1,old airport road,500
Suchithra Biryani House,360,north indian,4.1,old airport road,500
Suchithra Biryani House,360,chinese,4.1,old airport road,500
Suchithra Biryani House,360,seafood,4.1,old airport road,500
Suchithra Biryani House,360,mughlai,4.1,old airport road,500
1522 - The Pub,108,chinese,4.3,residency road,500
1522 - The Pub,108,north indian,4.3,residency road,500
1522 - The Pub,108,continental,4.3,residency road,500
1522 - The Pub,108,finger food,4.3,residency road,500
1522 - The Pub,108,seafood,4.3,residency road,500
1522 - The Pub,108,beverages,4.3,residency road,500
RS Shiv Sagar,344,north indian,3.8,mg road,500
RS Shiv Sagar,344,south indian,3.8,mg road,500
RS Shiv Sagar,344,asian,3.8,mg road,500
RS Shiv Sagar,344,continental,3.8,mg road,500
RS Shiv Sagar,344,chinese,3.8,mg road,500
RS Shiv Sagar,344,beverages,3.8,mg road,500
RS Shiv Sagar,344,desserts,3.8,mg road,500
Chopstick,688,chinese,3.7,jeevan bhima nagar,500
Chopstick,688,sichuan,3.7,jeevan bhima nagar,500
Mainland China,2360,chinese,4.2,church street,500
Mainland China,2360,asian,4.2,church street,500
Mainland China,2360,sushi,4.2,church street,500
Mainland China,2360,momos,4.2,church street,500
Mainland China,2360,japanese,4.2,church street,500
Mainland China,2360,thai,4.2,church street,500
Mainland China,2360,beverages,4.2,church street,500
Aligarh House by EatFit,321,biryani,3.6,banaswadi,500
Aligarh House by EatFit,321,north indian,3.6,banaswadi,500
Aligarh House by EatFit,321,kebab,3.6,banaswadi,500
Aligarh House by EatFit,321,desserts,3.6,banaswadi,500
Aligarh House by EatFit,321,beverages,3.6,banaswadi,500
Sangam Sweets,1,mithai,4.0,kalyan nagar,500
Sangam Sweets,1,fast food,4.0,kalyan nagar,500
Sangam Sweets,1,street food,4.0,kalyan nagar,500
Sangam Sweets,1,beverages,4.0,kalyan nagar,500
Hotel Fanoos,847,rolls,4.3,richmond road,500
Hotel Fanoos,847,biryani,4.3,richmond road,500
Hotel Fanoos,847,fast food,4.3,richmond road,500
Hotel Fanoos,847,arabian,4.3,richmond road,500
Brik Oven,2837,cafe,4.1,church street,500
Brik Oven,2837,italian,4.1,church street,500
Brik Oven,2837,fast food,4.1,church street,500
Brik Oven,2837,beverages,4.1,church street,500
Brik Oven,2837,waffle,4.1,church street,500
Brik Oven,2837,desserts,4.1,church street,500
Chaatimes,1335,street food,4.1,brigade road,500
Chaatimes,1335,fast food,4.1,brigade road,500
Sendhoor Coffee,171,south indian,3.7,indiranagar,500
Sendhoor Coffee,171,beverages,3.7,indiranagar,500
Shiv Sagar,5,south indian,3.7,banaswadi,500
Shiv Sagar,5,north indian,3.7,banaswadi,500
Shiv Sagar,5,oriental,3.7,banaswadi,500
Shiv Sagar,5,street food,3.7,banaswadi,500
Shiv Sagar,5,desserts,3.7,banaswadi,500
Shiv Sagar,5,beverages,3.7,banaswadi,500
Shiv Sagar,5,shake,3.7,banaswadi,500
Magnolia Bakery,1674,bakery,4.2,kr puram,500
Magnolia Bakery,1674,desserts,4.2,kr puram,500
Empire Juices and Desserts,781,juices,4.5,brigade road,500
Empire Juices and Desserts,781,beverages,4.5,brigade road,500
Empire Juices and Desserts,781,shake,4.5,brigade road,500
Empire Juices and Desserts,781,ice cream,4.5,brigade road,500
Bangarpet Chats,1,street food,3.9,old madras road,500
The Thick Shake Factory,7,ice cream,3.7,frazer town,500
The Thick Shake Factory,7,shake,3.7,frazer town,500
The Thick Shake Factory,7,desserts,3.7,frazer town,500
The Thick Shake Factory,7,tea,3.7,frazer town,500
The Thick Shake Factory,7,beverages,3.7,frazer town,500
Motis Kitchen,499,south indian,4.2,thippasandra,150
Motis Kitchen,499,kerala,4.2,thippasandra,150
Motis Kitchen,499,chinese,4.2,thippasandra,150
Motis Kitchen,499,seafood,4.2,thippasandra,150
Motis Kitchen,499,chettinad,4.2,thippasandra,150
Sri Srinivas Pork Hotel,41,fast food,3.3,ejipura,150
NOTO - Healthy Ice Cream,16,ice cream,3.7,brigade road,150
NOTO - Healthy Ice Cream,16,mithai,3.7,brigade road,150
NOTO - Healthy Ice Cream,16,desserts,3.7,brigade road,150
Tomba Kitchens,79,naga,4.3,ejipura,150
Tomba Kitchens,79,chinese,4.3,ejipura,150
Tomba Kitchens,79,beverages,4.3,ejipura,150
Cafe Coffee Day,27,cafe,4.0,ground floor garuda mall brigade road,150
Cafe Coffee Day,27,fast food,4.0,ground floor garuda mall brigade road,150
Cafe Coffee Day,27,coffee,4.0,ground floor garuda mall brigade road,150
Cafe Coffee Day,27,desserts,4.0,ground floor garuda mall brigade road,150
Cafe Coffee Day,27,beverages,4.0,ground floor garuda mall brigade road,150
Momo Monk,723,momos,4.1,jeevan bhima nagar,150
Rahhams,1032,biryani,4.1,frazer town,150
Rahhams,1032,mughlai,4.1,frazer town,150
Rahhams,1032,north indian,4.1,frazer town,150
Rahhams,1032,kebab,4.1,frazer town,150
Rahhams,1032,chinese,4.1,frazer town,150
Le Arabia,72,arabian,3.5,koramangala 5th block,150
Le Arabia,72,north indian,3.5,koramangala 5th block,150
Le Arabia,72,chinese,3.5,koramangala 5th block,150
Le Arabia,72,fast food,3.5,koramangala 5th block,150
Le Arabia,72,beverages,3.5,koramangala 5th block,150
Le Arabia,72,desserts,3.5,koramangala 5th block,150
Bombay Kulfi,0,desserts,New,koramangala 6th block,150
Indiana Burgers,2161,burger,3.9,kaggadasapura,150
Indiana Burgers,2161,rolls,3.9,kaggadasapura,150
Indiana Burgers,2161,beverages,3.9,kaggadasapura,150
Indiana Burgers,2161,desserts,3.9,kaggadasapura,150
Indiana Burgers,2161,shake,3.9,kaggadasapura,150
Crusto’s - Cheese Burst Pizza,18,pizza,3.8,koramangala 6th block,150
Chichaba's Taj,553,north indian,4.0,frazer town,150
Chichaba's Taj,553,mughlai,4.0,frazer town,150
Chichaba's Taj,553,biryani,4.0,frazer town,150
Chichaba's Taj,553,kebab,4.0,frazer town,150
Chichaba's Taj,553,seafood,4.0,frazer town,150
Chichaba's Taj,553,beverages,4.0,frazer town,150
Goila Butter Chicken,123,north indian,4.1,koramangala 6th block,350
Goila Butter Chicken,123,mughlai,4.1,koramangala 6th block,350
Goila Butter Chicken,123,biryani,4.1,koramangala 6th block,350
Goila Butter Chicken,123,rolls,4.1,koramangala 6th block,350
Sukh Sagar,520,south indian,4.1,koramangala 5th block,350
Sukh Sagar,520,north indian,4.1,koramangala 5th block,350
Sukh Sagar,520,chinese,4.1,koramangala 5th block,350
Sukh Sagar,520,street food,4.1,koramangala 5th block,350
Sukh Sagar,520,ice cream,4.1,koramangala 5th block,350
Sukh Sagar,520,desserts,4.1,koramangala 5th block,350
Sukh Sagar,520,beverages,4.1,koramangala 5th block,350
Chaitra Restaurant,64,north indian,3.6,kalyan nagar,350
Chaitra Restaurant,64,chinese,3.6,kalyan nagar,350
Chaitra Restaurant,64,andhra,3.6,kalyan nagar,350
Chaitra Restaurant,64,biryani,3.6,kalyan nagar,350
Chaitra Restaurant,64,seafood,3.6,kalyan nagar,350
Chaitra Restaurant,64,fast food,3.6,kalyan nagar,350
Chaitra Restaurant,64,south indian,3.6,kalyan nagar,350
Sichuan,1208,chinese,4.0,jeevan bhima nagar,350
Sichuan,1208,asian,4.0,jeevan bhima nagar,350
Sichuan,1208,thai,4.0,jeevan bhima nagar,350
Sichuan,1208,momos,4.0,jeevan bhima nagar,350
Sichuan,1208,sichuan,4.0,jeevan bhima nagar,350
Third Wave Coffee,399,cafe,4.2,church street,350
Third Wave Coffee,399,coffee,4.2,church street,350
Third Wave Coffee,399,fast food,4.2,church street,350
Third Wave Coffee,399,beverages,4.2,church street,350
Tharavadu,5,kerala,3.6,koramangala 5th block,350
Tharavadu,5,biryani,3.6,koramangala 5th block,350
Tharavadu,5,chinese,3.6,koramangala 5th block,350
Tharavadu,5,sichuan,3.6,koramangala 5th block,350
Shanthi Sagar,211,south indian,4.0,ulsoor,350
Shanthi Sagar,211,north indian,4.0,ulsoor,350
Shanthi Sagar,211,chinese,4.0,ulsoor,350
Shanthi Sagar,211,street food,4.0,ulsoor,350
Shanthi Sagar,211,desserts,4.0,ulsoor,350
Shanthi Sagar,211,shake,4.0,ulsoor,350
Shanthi Sagar,211,beverages,4.0,ulsoor,350
Juice Junction,124,juices,4.3,st. marks road,350
Juice Junction,124,beverages,4.3,st. marks road,350
Juice Junction,124,sandwich,4.3,st. marks road,350
Juice Junction,124,fast food,4.3,st. marks road,350
Juice Junction,124,shake,4.3,st. marks road,350
Juice Junction,124,rolls,4.3,st. marks road,350
Juice Junction,124,healthy food,4.3,st. marks road,350
Juice Junction,124,street food,4.3,st. marks road,350
TrueCakes,154,bakery,3.7,kammanahalli,350
Kolkata Famous Kati Roll,11,rolls,4.0,kaggadasapura,350
Home Plate by EatFit,90,north indian,3.8,banaswadi,350
Home Plate by EatFit,90,beverages,3.8,banaswadi,350
Lassi Corner,1,beverages,3.8,koramangala 8th block,350
Lassi Corner,1,fast food,3.8,koramangala 8th block,350
Lassi Corner,1,desserts,3.8,koramangala 8th block,350
Lassi Corner,1,shake,3.8,koramangala 8th block,350
Oh! Calcutta,1681,bengali,4.1,church street,400
Oh! Calcutta,1681,north indian,4.1,church street,400
Oh! Calcutta,1681,seafood,4.1,church street,400
Oh! Calcutta,1681,mughlai,4.1,church street,400
Richie Rich,756,desserts,4.3,race course road,400
Richie Rich,756,beverages,4.3,race course road,400
Richie Rich,756,fast food,4.3,race course road,400
Richie Rich,756,ice cream,4.3,race course road,400
Richie Rich,756,shake,4.3,race course road,400
Calcutta Victoria Chat House,173,north indian,3.8,banaswadi,400
Calcutta Victoria Chat House,173,street food,3.8,banaswadi,400
Calcutta Victoria Chat House,173,desserts,3.8,banaswadi,400
Calcutta Victoria Chat House,173,beverages,3.8,banaswadi,400
Mother's Meal,162,north indian,4.3,cv raman nagar,400
Mother's Meal,162,chinese,4.3,cv raman nagar,400
Big Bang Pizza,92,pizza,4.0,frazer town,400
Big Bang Pizza,92,fast food,4.0,frazer town,400
Big Bang Pizza,92,burger,4.0,frazer town,400
Big Bang Pizza,92,beverages,4.0,frazer town,400
Sattvam,583,north indian,3.9,whitefield,400
