restaurant_name,Review,cusine,rating,place,price
Biggies Burger,371,"Burger, Fast Food, Beverages",4.0,hsr,200
Chaat Street,264,"Street Food, Beverages",3.8,hsr,200
Imperio Combo King,674,North Indian,3.8,sarjapur road,200
King Punjabi Restaurant,98,"North Indian, Chinese, Sichuan",3.9,btm,200
Keventers - Milkshakes & Desserts,57,"Shake, Beverages, Ice Cream",4.2,hsr,200
Ambur Star Briyani ® Since 1890,63,"Biryani, South Indian, Chinese, Chettinad, North Indian, Sichuan",4.1,jp nagar,200
Mad Over Donuts,71,"Desserts, Waffle, Beverages",4.0,hsr,200
FB Cakes,520,"Bakery, Desserts",3.9,btm,200
ITC Master Chef Creations,499,"North Indian, Biryani, Mughlai, Rolls, Kebab, Desserts, Modern Indian",4.1,hsr,200
Al Khaja Restaurant,7,"Biryani, North Indian, Chinese, Rolls, Beverages, Ice Cream, Sichuan",4.1,bommanahalli,200
Byg Brewski Brewing Company,29507,"Continental, Asian, Pizza, Burger, Biryani, Beverages",4.1,sarjapur road,250
Ambur Biryani Point,4,"Biryani, Kebab",4.0,bommanahalli,250
Chinese BAE,922,"Chinese, Seafood, Momos, Sichuan",3.7,bellandur,250
Chung Wah's,45,"Chinese, Thai, Vietnamese, Sichuan",3.5,hsr,250
Laddoos,116,"Mithai, North Indian, Street Food",3.9,bellandur,250
Sri Vishnu Park,276,"South Indian, North Indian, Chinese, Biryani, Beverages, Desserts",4.0,btm,250
Donne Biryani Palace,39,"Biryani, South Indian, North Indian, Chinese",3.1,btm,250
Basmati Biriyani Nation,7383,"Biryani, Mughlai, Fast Food, Desserts",3.4,hsr,250
Charminar Biryani House,23,"Biryani, North Indian, Chinese",4.0,btm,250
Chaayos Chai+Snacks=Relax,919,"Tea, Beverages",4.1,hsr,250
Eden Huts Restaurant,6,"North Indian, Chinese, Mughlai",4.0,bellandur,250
Cream Stone Ice Cream,1155,"Ice Cream, Desserts, Beverages, Shake",4.1,hsr,250
Cupcake Bliss Cakes & Desserts,1493,"Bakery, Desserts",3.8,hsr,300
Yumlane Pizza,31,"Pizza, Fast Food, Desserts, Beverages",3.5,hsr,300
Starbucks Coffee,20,"Cafe, Beverages, Desserts",3.8,hsr,300
Punjabi Unplugged,70,"North Indian, Chinese, Kebab, Biryani, Mughlai",3.6,hsr,300
Hyderabadi Biryani Hub,16789,"Biryani, Hyderabadi, Andhra, Chinese, South Indian, North Indian, Sichuan",3.8,sarjapur road,300
LeanCrust Pizza- ThinCrust Experts,279,"Pizza, Fast Food, Beverages, Desserts",4.2,hsr,300
Krispy Kreme,180,"Desserts, Beverages",4.5,hsr,300
Momo Zone - The Momo Company,711,"Chinese, Tibetan",3.7,hsr,300
Phulke Ghar Ke,540,"North Indian, Chinese, Fast Food, South Indian",4.1,bellandur,300
Just Shawarma,162,"Lebanese, Fast Food, Beverages",4.3,sarjapur road,300
Sardarji Ka Dhaba,647,"North Indian, Mughlai",3.9,bommanahalli,300
IDC Kitchen,176,"South Indian, Beverages",4.0,koramangala 5th block,300
Sweet Truth - Cake and Desserts,1269,"Desserts, Bakery",3.4,hsr,200
1947,77,"North Indian, Beverages, Desserts",4.0,jp nagar,200
ibaco,89,"Ice Cream, Bakery, Desserts",4.4,hsr,200
Auntie Fung's,650,"Asian, Chinese, Thai, Vietnamese, Japanese, Indonesian, Burmese, Korean",3.8,bommanahalli,200
NH8,1322,"Rajasthani, North Indian",3.8,hsr,200
Texas Burgers,3269,"Burger, Fast Food, Beverages",4.0,bommanahalli,200
Biryani Square,205,"Mughlai, North Indian",3.8,btm,200
Itminaan Matka Biryani - Slow Cooked,365,"Biryani, North Indian, Desserts",4.3,hsr,200
Gyani Da Punjabi Dhaba,1018,"North Indian, Mughlai, Chinese",3.9,btm,200
Sreeraj Lassi Bar,1,"Beverages, Shake, Ice Cream, Desserts",4.0,bannerghatta road,200
Pure Veg Meals By LunchBox,79,North Indian,3.9,hsr,200
Just Cakes,1333,"Bakery, Desserts",3.9,koramangala 7th block,200
Bathinda Junction,726,"North Indian, Chinese, Mughlai, Desserts, Beverages",3.8,hsr,200
Daily Sushi,644,"Japanese, Korean, Sushi, Asian",4.1,hsr,200
Dum Biryani Adda,302,Biryani,3.9,hsr,200
Singh Da Punjabi Dhaba,611,"North Indian, Biryani",3.6,hsr,200
Zaatar Bengaluru,393,"BBQ, Arabian, Biryani, Chinese, North Indian, Mughlai, Desserts, Beverages",3.8,bellandur,200
The Dessert Zone,224,"Desserts, Bakery",3.9,hsr,200
Afghani Tandoori Hub,109,"Afghan, Fast Food, Chinese, North Indian, Desserts, Beverages, Sichuan",3.4,btm,200
AB's - Absolute Barbecues,2778,"North Indian, Mangalorean, BBQ, Street Food, Desserts, Salad, Beverages",3.5,sarjapur road,200
Khan Saheb Grills And Rolls,109,"North Indian, Rolls, Kebab, Mughlai, Biryani, Beverages",3.9,sarjapur road,200
Toscano,1916,"Italian, Continental, Healthy Food, Salad, Pizza, Seafood, Desserts, Beverages",3.9,koramangala 7th block,200
Just Bake,0,"Bakery, Street Food, Desserts",-,hsr,200
Bucket Biryani,5,"North Indian, Biryani, Chinese, Mughlai",3.6,hsr,300
Shree Mahalakshmi Sweets,3,"Mithai, Street Food",4.1,hsr,300
Ghee Tadka Khichdi,1281,"North Indian, Street Food",4.3,hsr,300
Hotel Salam,242,"Lebanese, Kebab, Rolls, South Indian",4.0,bommanahalli,300
Apsara Ice Creams,333,"Ice Cream, Desserts",4.4,hsr,300
Bhartiya Jalpan,173,"North Indian, Street Food, Mithai, Rajasthani, Bengali, Beverages, Desserts",3.8,hsr,300
Tharavadu Malabar Biryani,911,"Kerala, Biryani, South Indian, North Indian, Seafood",3.5,hsr,300
Aubree,93,"Bakery, Fast Food, Italian, Thai, Desserts",4.3,koramangala 6th block,300
Udupi Nalapaka,101,"South Indian, North Indian, Chinese, Shake",4.1,bellandur,300
RB Food Point,173,"North Indian, Chinese",3.7,btm,300
Absolute Shawarma,684,"Lebanese, Rolls",4.1,hsr,300
1522 - The Pub,1978,"Bar Food, Salad, Mughlai, North Indian, Chinese, Continental, South Indian, Beverages",-,koramangala 4th block,300
Mirchi Maharaj,37,"Chinese, North Indian, Biryani, Seafood, Mughlai, Kebab, Sichuan",3.8,hsr,250
Rajasthani Taj Restaurant,51,"North Indian, Chinese, Street Food, Rajasthani",3.1,btm,250
Mainland China,569,"Chinese, Asian, Sushi, Momos, Japanese, Thai, Beverages",4.1,sarjapur road,250
Dum Biryani Hub,153,"Biryani, North Indian, Chinese, Desserts, Beverages, Sichuan",3.4,tavarekere btm,250
Aligarh House by EatFit,21375,"Biryani, North Indian, Kebab, Desserts, Beverages",4.0,koramangala 6th block,250
Paris Panini - Gourmet Sandwiches,116,"French, Continental, Sandwich, Desserts, Beverages",4.1,bellandur,250
Brik Oven,1276,"Fast Food, Desserts, Beverages",4.0,koramangala 5th block,250
Chaatimes,111,"Street Food, Fast Food",3.9,koramangala 1st block,250
IBC - Indian Biryani Company,3161,"Biryani, North Indian, Chinese, Desserts, Beverages",3.9,hsr,250
JK Eden Huts Restaurant,302,"North Indian, Mughlai, Chinese, Seafood",3.8,bellandur,250
Shiv Sagar Signature,153,"Street Food, Fast Food, Continental, Chinese, Shake, Sichuan",4.0,jp nagar,250
New Kabab Zone,99,"North Indian, Chinese, BBQ, Sichuan",4.0,bommanahalli,250
Empire Juices and Desserts,923,"Juices, Beverages, Shake, Ice Cream",3.5,hsr,100
Udupi Aatithya,192,"South Indian, North Indian, Chinese, Fast Food, Shake, Sichuan",3.9,bellandur,100
Vinu Coorg Pork Hotel,837,South Indian,4.0,bommanahalli,100
Swadista Aahar,567,"South Indian, North Indian, Chinese, Street Food",3.9,btm,100
Cakebuy,75,Bakery,4.2,bannerghatta road,100
Sri Vishnu Grand,89,"South Indian, North Indian, Chinese, Street Food, Beverages",3.9,sarjapur road,100
Nagarjuna Chimney,1126,"Andhra, Biryani, North Indian, Beverages",4.2,jayanagar,100
The Momo Co.,261,"Chinese, Momos, Desserts, Beverages, Sichuan",3.5,hsr,100
NOTO - Healthy Ice Cream,195,"Ice Cream, Mithai, Desserts",4.1,bellandur,100
Ghar Ka Khana,172,North Indian,4.1,btm,100
Birbal Biryani - Harlur,39,"Biryani, North Indian, Chinese",4.0,hsr,250
Chopstick,2469,"Chinese, Desserts, Seafood, Burger, Sichuan",3.8,btm,250
Roti Sabji.Com,1809,"North Indian, Beverages, Rajasthani, Shake",3.5,btm,250
OOttupura,22,"Kerala, South Indian",4.1,btm,250
Sandwich Guru,6636,"Fast Food, Sandwich, Beverages, Ice Cream, Shake",4.1,hsr,250
Cafe Coffee Day,41,"Cafe, Fast Food, Coffee, Beverages, Desserts",3.5,hsr,250
Babai Tiffins,212,South Indian,4.1,hsr,250
Abhiruchi Hotel,582,"Andhra, Biryani, North Indian, Chinese, Seafood",3.6,btm,250
Basmati Express,317,"Chettinad, North Indian",3.4,hsr,250
Arabian Shawarma,0,"Shawarma, Fast Food, Beverages",3.9,sarjapur road,250
Momo Monk,1087,Momos,4.2,hsr,250
Bombay Kulfis,83,"Ice Cream, Desserts",3.2,sarjapur road,100
Indiana Burgers,2975,"Burger, Rolls, Beverages, Desserts, Shake",3.9,hsr,100
Crusto’s - Cheese Burst Pizza,397,Pizza,3.7,hsr,100
Schezwan Hub,195,"Chinese, Sichuan",3.8,sarjapur road,100
Goila Butter Chicken,224,"North Indian, Mughlai, Biryani, Rolls",3.9,hsr,100
Sri Bhagya Grand,226,"South Indian, Fast Food, Sandwich, Street Food, Desserts, Beverages",3.8,bannerghatta road,100
Estaa Sweets,39,"Mithai, Street Food, Desserts",4.1,sarjapur road,100
Jalpaan,952,"North Indian, Italian, Street Food, Desserts, Beverages",3.9,jayanagar,100
Third Wave Coffee,189,"Cafe, Coffee, Fast Food, Pizza, Beverages",4.2,hsr,100
Tharavadu,166,"Chinese, North Indian, Kerala, South Indian, Biryani, Seafood, Mughlai",3.9,hsr,100
Kullad Cafe,469,"North Indian, Fast Food, Street Food, Shake, Beverages",3.9,btm,100
Donne Biryani,956,"Biryani, South Indian",3.7,btm,250
TrueCakes,1851,"Bakery, Desserts",4.2,btm,250
Home Plate by EatFit,143,"Healthy Food, North Indian, Ice Cream, Desserts",3.8,hsr,250
Lassi Corner,63,"Beverages, Fast Food, Desserts, Shake",3.0,sarjapur road,250
Oh! Calcutta,500,"Bengali, North Indian, Seafood, Mughlai",4.2,sarjapur road,250
Savoury - Sea Shell Restaurant,458,"Arabian, North Indian, Chinese, Fast Food, Shake, Desserts",4.0,btm,250
Kalingas,468,"North Indian, Odia, South Indian, Chinese, Fast Food, Street Food, Biryani",3.9,btm,250
Sri Bhagya Veg,55,"Chinese, North Indian, South Indian, Street Food, Desserts, Beverages",3.9,bommanahalli,250
Punjabi Dhaba,157,"North Indian, Chinese, Mughlai",4.0,hsr,250
Hari Super Sandwich,112,"Sandwich, Fast Food",4.0,btm,250
Sattvam,829,"North Indian, South Indian",4.0,jp nagar,250
Hyderabad Magic,13,"North Indian, Mughlai, Chinese",3.9,hsr,150
HOMMS,270,"Thai, Chinese, Momos",4.0,sarjapur road,150
Khanna's,15,"North Indian, Mughlai",4.0,sarjapur road,150
China Pearl,1989,"Chinese, North Indian, Seafood, Fast Food, Desserts, Beverages, Sichuan",4.2,koramangala 6th block,150
Puchkas,37,"Street Food, North Indian, Fast Food",3.8,sarjapur road,150
Green Onion,15,"Chinese, Seafood, Sichuan",3.8,bellandur,150
Mallu Family Restaurant,19,"Arabian, Biryani, Chinese, South Indian, Beverages, Shake",3.6,btm,150
Haka,619,"Chinese, Momos",3.9,sarjapur road,150
Firangi Bake,1649,"Italian, Mexican",4.3,hsr,150
Snack House,2304,"Fast Food, Street Food, Momos",4.0,hsr,150
Friendly Neighbourhood Pizza - Man,23,"Pizza, Italian, Ice Cream, Shake",4.2,bellandur,150
Hungry Bird,8865,"Biryani, Chinese, North Indian, Hyderabadi, Andhra, Sichuan",3.9,sarjapur road,150
Hiyar Majhe Kolkata,431,"Bengali, North Indian, Chinese, Biryani",4.0,btm,150
Biryani Mount,349,"Biryani, North Indian",3.3,sarjapur road,150
Basaveshwar Khanavali,11,South Indian,4.2,koramangala 5th block,150
Kolkata Durbar,752,"Biryani, Rolls, Mughlai, North Indian",3.6,btm,150
Kanti Sweets,402,"Mithai, Desserts",4.3,bommanahalli,150
New Mahesh Friends Food Corner,259,"North Indian, Chinese, Street Food, Sichuan",3.3,btm,150
Cake House,1057,Bakery,3.7,hsr,150
Bangaliana,449,"Bengali, Seafood",4.1,koramangala 7th block,150
SLAY Coffee,324,Coffee,3.8,sarjapur road,150
Kerala Panoor Restaurant,229,"Kerala, Seafood, Biryani, South Indian, Chinese, North Indian, Sichuan",3.9,bellandur,150
Biryani House,1111,"Biryani, Chinese, Sichuan",3.6,electronic city,150
Chef Bakers,11,Bakery,3.8,sarjapur road,150
Mumbai Xpress,181,"Fast Food, North Indian, Street Food, Beverages, Chinese, Shake, Sichuan",3.7,koramangala 5th block,100
Wokitchen,1328,"Chinese, Vietnamese, Thai, Asian, Sichuan",4.0,btm,100
Udupi Aramane,15,"Chinese, North Indian, South Indian, Fast Food, Street Food, Desserts, Beverages",4.1,bommanahalli,100
Carlos Cake Cafe,102,"Bakery, Desserts",4.1,bellandur,100
Tasty Restaurant,400,"Arabian, North Indian, Chinese, Biryani, Mughlai, Beverages, South Indian, Sichuan",3.7,btm,100
Punjabites By Empire,86,"North Indian, Mughlai, Biryani, Desserts, Beverages",3.2,sarjapur road,100
The Meal Plate,2232,North Indian,4.1,btm,100
Biryanis,27,"Biryani, Andhra, Seafood, North Indian, Mughlai",4.0,hsr,100
Pizza @11th Cross,268,"Pizza, Burger, Fast Food",3.5,btm,100
Rusbury Fresh Sweets And Savouries,3900,"Mithai, Street Food, North Indian",4.2,bommanahalli,100
Habibi Falafel,21,"Arabian, Fast Food, Beverages, Desserts",4.3,bommanahalli,100
Burgers@79,480,"Fast Food, Burger",3.3,btm,100
Sree Krishna Kafe,58,"South Indian, Beverages",3.9,hsr,100
Sri Bhagya Sagar,43,"South Indian, North Indian, Chinese, Street Food, Mughlai, Ice Cream, Desserts, Beverages",4.0,bommanahalli,100
FB Café By Frozen Bottle,29,"Desserts, Cafe",3.6,hsr,100
Aapni Rasoi,115,"North Indian, Chinese",3.7,bellandur,100
Savi Ruchi,4,"North Indian, South Indian, Mughlai, Street Food, Chinese, Beverages",4.0,bommanahalli,100
Bowl 99,407,"North Indian, South Indian",3.7,hsr,100
Maharaja Military Canteen,2,"Biryani, South Indian",3.8,hsr,100
Simplee Shawarma,3379,"Lebanese, Fast Food, Beverages",4.0,hsr,250
Castle Restaurant,7,"South Indian, North Indian, Chinese",4.1,btm,250
New Udupi Upahar,74,"South Indian, North Indian, Street Food",3.6,bommanahalli,250
Ambara Gardenia,217,"Andhra, North Indian, Chinese, Seafood, Desserts, Beverages",3.8,bannerghatta road,250
Hungry Chang,734,"Chinese, Fast Food, Sichuan",3.8,hsr,250
Khichadiwala,11149,"North Indian, Healthy Food",4.3,hsr,250
Hotel Godavari,198,"Andhra, Biryani, North Indian, Chinese, South Indian",3.9,btm,250
Brew Cafe,485,"Fast Food, Momos, Street Food, Ice Cream, Beverages",4.0,btm,250
Kanti Bakes & Flakes,820,"Bakery, Desserts, Mithai",4.0,bannerghatta road,250
Olio - The Wood Fired Pizzeria,291,"Pizza, Italian",3.6,hsr,250
Basaveshwara Khanavali,0,"South Indian, Street Food",3.9,hsr,250
Rolls & Bowls Company,79,"Rolls, North Indian, Chinese, Fast Food, Sichuan",3.6,hsr,250
Parkview,173,"South Indian, North Indian, Street Food, Chinese, Beverages, Shake, Desserts",4.1,jp nagar,150
Hotel Palace,51,"South Indian, Biryani",4.1,hsr,150
Chickpete Donne Biryani House,5018,"Biryani, Chinese, Kebab",3.7,hsr,150
Mayuri,1089,"Andhra, North Indian, Chinese, Biryani, Beverages, Desserts",4.2,jp nagar,150
Udupi Kitchen,36,"South Indian, Chinese, Street Food, Desserts, Beverages, Shake, Sichuan",3.7,sarjapur road,150
The Rasoiya Street,2399,"North Indian, Continental, Mexican, Chinese, Desserts, Beverages",3.7,hsr,150
Elite Kerala Mess,75,"Kerala, South Indian, Biryani, Street Food, North Indian, Seafood",4.0,bannerghatta road,150
Copper Kitchen,290,"Biryani, Arabian, Chettinad, BBQ, Seafood, North Indian",3.8,hsr,150
Asia Kitchen By Mainland China,397,"Chinese, Momos, Thai, Asian, Seafood, Sushi, Beverages",4.2,sarjapur road,150
Coal Spark,521,"North Indian, Seafood, BBQ, Chinese, Mughlai, Lebanese, Fast Food, Biryani",3.9,hsr,250
Tasty Magic,105,"Chinese, North Indian, Mughlai, Beverages, Sichuan",3.5,btm,250
Mast Marathi,164,"Maharashtrian, Street Food, Desserts, Beverages",3.9,hsr,250
Dhaba Shaba,59,"North Indian, Fast Food, Chinese, Desserts, Beverages",4.1,sarjapur road,250
New Gongura Grand,435,"Andhra, North Indian, Chinese, Mughlai, Seafood, Biryani, Beverages",3.8,hsr,250
Goplajee Cafe,39,"Street Food, North Indian",4.0,hsr,250
Mallu House,42,"Kerala, South Indian, Biryani, Kebab, Desserts, Seafood",2.8,hsr,250
Holy Smoke,104,"Fast Food, Mughlai, Sichuan",3.9,btm,250
Jeni's Kitchen,22,"Biryani, Chinese, North Indian, Andhra, Sichuan, Shake, Beverages",3.5,bommanahalli,250
The Red Box,4507,"Chinese, Thai, Sichuan",3.5,hsr,250
Keventers Ice Cream,234,"Ice Cream, Desserts, Shake, Beverages",4.2,hsr,250
Agarwal Food Service,5532,"North Indian, Chinese, Bihari, Biryani",3.3,btm,250
New Ambur Hot Dum Biriyani,188,"Biryani, South Indian, Kebab",4.0,bommanahalli,100
Bengali Fun Foods,293,"Bengali, North Indian, Biryani, Rolls",3.9,btm,100
Boss Burger,552,"Burger, Fast Food, Desserts, Beverages, Shake",4.0,sarjapur road,100
Marmali Kitchen,17,"North Indian, Chinese",3.4,btm,100
Nasco Restaurant Kabab Center,8,"South Indian, North Indian, Mughlai, Chinese, Biryani, Kebab, Beverages, Sichuan",3.6,bommanahalli,100
Rice Noodles,284,"Burger, Chinese, Fast Food",4.0,hsr,100
Sri Sapana Dhaba,95,"North Indian, Mughlai, Chinese, Sichuan",3.3,btm,100
Social Delivery,426,"North Indian, Chinese, Biryani, Burger, Pasta, Pizza, Kebab, Rolls",4.0,bommanahalli,100
BigBites,445,"Fast Food, Momos, Street Food",3.9,hsr,100
Madurai Parotta House,526,"North Indian, South Indian, Chinese",3.2,btm,100
Sharma's Kitchen,1855,"North Indian, Street Food, Beverages, Desserts",3.8,bommanahalli,100
Dragon's Kitchen,255,"Chinese, Seafood, Thai, Sichuan",4.0,hsr,100
Gowda's Nati Cafe,16,"Biryani, South Indian, Chinese",3.5,btm,100
Giani Icecream,6,"Ice Cream, Shake, Beverages, Desserts",4.0,hsr,100
Burger It Up,67,"Burger, Beverages, Desserts, American, Cafe",3.5,hsr,100
Venu's Donne Biriyani,41,"Biryani, Fast Food",4.3,btm,100
Singh Punjabi Restaurant,47,"North Indian, Chinese, Fast Food",4.0,btm,100
Sri Dalma,167,"Bengali, Odia, Desserts",4.0,hsr,100
Lo! - Low Carb And Keto Foods,936,"Healthy Food, North Indian, Fast Food, Desserts",4.2,bellandur,100
Kouzina Kafe - The Food Court,56,"Fast Food, Bakery, Desserts",4.0,hsr,100
Punjabi Food Point,159,"North Indian, Chinese",3.6,bellandur,100
Pizza O' Clock,7,"Pizza, Fast Food",3.8,btm,250
Ande Ka Funda,540,"North Indian, Rolls, Chinese",3.8,hsr,250
Andhra Bhojanam,7155,"Andhra, North Indian, Chinese, Seafood",3.6,near btm,250
Chianti,441,"Pizza, Pasta, Italian, Salad, Desserts, Beverages, Juices",4.0,bellandur,250
The New Arsalan,4,"Bengali, Biryani",3.7,sarjapur road,250
Sri Udupi Sagar,26,"South Indian, Chinese",4.2,btm,250
Royal Treat,490,"North Indian, Chinese, Biryani",4.1,koramangala 5th block,250
Nizam's Kitchens,301,"Biryani, Mughlai, Andhra, Hyderabadi, South Indian, North Indian",4.1,sarjapur road,250
New Kabab Plaza,179,"North Indian, Chinese, Sichuan",4.3,btm,250
Eat N Drink,0,"Fast Food, Sandwich, Burger, Wraps, Street Food, Shake, Juices",4.0,bommanahalli,250
Sahukar Biryani - Biryani Royal,2759,Biryani,4.1,koramangala 1st block,250
Salena And New Salena Food Center,62,"North Indian, Biryani, Chinese, Sichuan",3.4,btm,250
Mandya Gowdru Donne Biryani,204,"Biryani, South Indian, Chettinad",4.0,hsr,250
New Donne Biriyani House,77,"Biryani, South Indian",3.6,bellandur,250
Kerala Mess Upahar,148,"Kerala, Biryani, South Indian, Seafood, North Indian, Chinese",3.9,bellandur,250
O4H - Order For Health,2301,"Healthy Food, Beverages, Salad, Wraps",4.4,bellandur,250
Tunday Kababi,1141,"Awadhi, Kebab, Biryani",3.9,koramangala 5th block,250
Abees Mess,5,"South Indian, Chinese, Biryani",3.9,btm,250
Hao Chi Express,0,"Continental, Momos, Seafood",-,near bellandur,250
Mega Biryani,86,Biryani,4.3,hsr,250
GLOBO Ice Creams Of The World,18,Ice Cream,4.1,hsr,100
The Rasaganga,529,"South Indian, North Indian, Street Food, Chinese, Beverages, Desserts",3.6,bellandur,100
Tenzin Kitchen,612,"Tibetan, Chinese, Sichuan",4.1,koramangala 7th block,100
C. K. Mega Hot Food,178,"Chinese, Seafood, Sichuan",4.0,btm,100
Bhatinda Bhatti,1480,"North Indian, Biryani, Chinese",3.6,hsr,100
Andhra Kitchen,10096,"Andhra, Biryani",4.1,btm,100
Nanda's,430,"Biryani, Andhra, North Indian, Chinese, Seafood",4.0,hsr,100
The Fritter Company,1493,"Burger, Fast Food, Street Food, Beverages",4.0,btm,100
The Nosh House,11887,"Continental, North Indian, Healthy Food, Italian, Pizza, Sandwich, Desserts, Beverages",4.2,sarjapur road,100
Little Italy,1060,"Italian, Shake, Beverages, Desserts",3.6,sarjapur road,100
Royale Dine,93,"North Indian, Mughlai, Biryani, Chinese, Seafood, Rolls, Beverages, Sichuan",3.8,sarjapur road,200
Art of Delight,415,"Ice Cream, Desserts, Waffle, Beverages",4.4,bellandur,200
Thali 99,139,"North Indian, Mughlai",3.4,bommanahalli,200
Halli Mane Badoota Hotel - Nati Style,104,"Biryani, Mughlai, Beverages",4.0,electronic city,200
The Cake Zone,581,Bakery,4.1,bommanahalli,200
Taato Peero Momos,957,"Tibetan, Momos",4.5,koramangala 2nd block,200
Thottathil Food House,176,"Kerala, South Indian, Biryani, Shake, Juices, Beverages",3.7,btm,200
Hao Chi,770,"Vietnamese, Chinese, Sichuan",3.6,bellandur,200
Samosa Singh,6543,"Street Food, Fast Food, Tea, North Indian",3.7,bommanahalli,200
Marwadi Chaat Tiffin Services,143,"North Indian, Street Food, Chinese",3.5,btm,200
Dhaba Stories,49,North Indian,4.1,sarjapur road,200
Suryawanshi,242,"Maharashtrian, Seafood, Beverages, Desserts",3.5,sarjapur road,200
Southinn,147,"South Indian, North Indian, Fast Food, Beverages, Chinese",3.8,sarjapur road,150
Kairali Restaurant,120,"Kerala, South Indian, Seafood, Biryani, Chinese, Beverages",4.0,bellandur,150
ITC Sunfeast Baked Creations,246,"Bakery, Desserts, , Cafe, Continental, Sandwich",4.2,hsr,150
Thalassery Cafe,19,"Street Food, Chinese, Kerala, South Indian, Seafood, Desserts, Ice Cream, Beverages",3.9,btm,150
Homese Just Veg,1138,"South Indian, North Indian",3.7,hsr,150
Taiki,617,"Japanese, Korean, Sushi, Asian",3.9,sarjapur road,150
The Brooklyn Creamery - Healthy Ice Cream,19,Ice Cream,4.1,hsr,150
Mangaluru Kairuchi,748,"Mangalorean, Seafood, Beverages",3.9,btm,150
Tibetan Mother's Kitchen,1035,"Tibetan, Chinese, Asian, Momos, Sichuan",4.0,koramangala 7th block,150
Vaigai Vilas,17,"Chinese, North Indian, Biryani, South Indian, Beverages",3.4,btm,150
Aramane Donne Biriyani,1,"South Indian, North Indian, Biryani, Chinese",4.1,bommanahalli,150
Puneri Katta,7,"Maharashtrian, Street Food",4.2,btm,100
Food Court By Kitchens@,12464,"North Indian, South Indian, Chinese, Mughlai, Biryani, Momos, Desserts, Beverages",3.8,hsr,100
Tandoor Merchant,3668,"North Indian, Chinese, Fast Food, Hyderabadi, Andhra",3.9,btm,100
Grow Fit,2093,"Healthy Food, Desserts, Beverages",4.1,hsr,100
Garden Fresh,1245,"Juices, Beverages, Healthy Food, Shake",4.0,hsr,100
Jagannath Food Corner,77,"North Indian, Fast Food",3.8,btm,100
Andhra Meal Express,1924,"Andhra, Biryani, Desserts",4.3,hsr,100
Halli Mane Donne Biriyani,25,"North Indian, Biryani",4.1,hsr,100
Fish & Fries Restaurant,931,"Seafood, Goan, Mangalorean, Steak, Bengali, Biryani",3.8,hsr,100
Tikka Kebab,80,"Kebab, North Indian, Chinese, Mughlai, Biryani, Sichuan, Ice Cream, Beverages",3.6,bommanahalli,100
RollsKing,328,"Rolls, Fast Food, North Indian",3.8,sarjapur road,100
Living Bowls,1738,"Salad, Healthy Food",4.0,bommanahalli,200
Indori  Zaika,100,"North Indian, Fast Food, Street Food",3.4,hsr,200
Sangam Sweets,248,"Mithai, Street Food, Fast Food, Beverages",4.2,hsr,200
Gowdru Hotel,416,"Chinese, South Indian, Fast Food",3.5,bommanahalli,200
Figo Deli,4021,"Pizza, Italian, Salad, Burger, Desserts, Shake",4.0,btm,200
Champaran Meat House,1496,"North Indian, Bihari",3.7,hsr,200
Svadu Pure Ghee Sweets,268,"Mithai, Street Food, Fast Food",3.8,bommanahalli,200
Millet Express,407,"South Indian, Street Food, North Indian, Biryani, Juices",4.1,bellandur,200
Big Pitcher,2214,"Bar Food, Continental, Italian, North Indian, Mughlai, Chinese, Beverages, Desserts",3.6,sarjapur road,200
Sri Venkateshwara Sweet Meat Stall,58,"Mithai, Street Food, Fast Food, North Indian",4.5,jp nagar,200
Smoke House Deli Delivery,717,"Italian, Pasta, Burger, Salad, Sandwich, Healthy Food, Continental",4.2,bommanahalli,400
Taste Of Malabar,1676,"South Indian, Chinese, Sichuan",4.1,btm,400
Kebab Exotic,290,"North Indian, Biryani, Mughlai",3.6,bommanahalli,400
Oven Theory Pizza,2779,"Pizza, Fast Food",4.0,btm,400
Dosa Chicken Curry,3508,"South Indian, Shake",4.1,hsr,400
Momo's Man & More,14,"Momos, Rolls",3.9,electronic city,400
BOX2EAT,1615,"Biryani, North Indian, Desserts",3.9,btm,400
Kerala Note Book,208,"Kerala, Chinese",3.2,hsr,400
Chole Bhatura And Parathas,6755,North Indian,3.5,btm,400
Zain Kabab Zone,7,"Chinese, South Indian, North Indian, Biryani",4.1,bommanahalli,400
Go Native,623,"Healthy Food, South Indian, Fast Food, North Indian, Beverages, Desserts",3.8,hsr,400
Darjeeling Hot Momos,778,Momos,4.1,btm,400
Baba Ganoush Cafe,17,"Fast Food, Lebanese, Beverages",4.3,koramangala 6th block,150
Biryani Crafts,1276,"Biryani, North Indian, Chinese",4.0,btm,150
Sabzi Aur Roti,3336,North Indian,3.6,btm,150
Malnad Donne Biriyani - MDB,10,"South Indian, Biryani",4.0,bommanahalli,150
Ganesh Hotel,249,South Indian,4.3,btm,150
Chandni Chowk 2 Bangalore,82,North Indian,3.2,btm,150
Turkish Chicken Company,2063,"Arabian, Lebanese, Turkish",4.1,hsr,150
Juice Junction Food Court,228,"Beverages, Juices, Fast Food, Shake",4.2,hsr,150
Meal@79,413,"North Indian, Chinese",3.3,hsr,150
BLR Brewing Co.,422,"Chinese, North Indian, Fast Food, Desserts, BBQ, Beverages",-,jp nagar,350
