name,lat,long,review,cusine,rating,price,Location
VFC Food Palace,13.0325670841,77.6087559387,22,"north indian, chinese, lebanese, biryani, fast food, sichuan",4.2,200,rt nagar
Chianti,12.9700615227,77.640215233,5355,"pizza, pasta, italian, salad, desserts, beverages, juices",4.1,500,indiranagar
Cafe Iftar,13.0641021752,77.6517839357,37,"kerala, north indian, chinese, lebanese, beverages, juices",3.9,500,hennur
Vardhas,13.051957967,77.6309679821,8214,south indian,4.0,500,nagawara
Sandos 'n Grills,13.0204271,77.6510865,658,"continental, fast food, salad, sandwich, burger, beverages, pasta, desserts",4.2,500,kalyan nagar
Mega Biryani,13.0562607,77.6476819,6,biryani,4.0,500,hennur
GLOBO Ice Creams Of The World,13.0172700558,77.6363179833,130,ice cream,4.2,500,kammanahalli
Swathi Restaurant,13.0228297513,77.6895769313,299,"north indian, biryani, chinese, fast food",3.7,500,kr puram
Sri Ganesh Satkara,13.0414701531,77.6117838174,352,"south indian, north indian, chinese, street food, beverages, juices",3.8,100,nagawara
Kachori Chowk,13.02718513,77.60650701,70,"north indian, street food",4.0,100,rt nagar
Art of Delight,13.02052,77.651029,290,"ice cream, desserts, waffle, beverages",4.3,100,hbr layout
Royal Shaadi Biryani,13.040821,77.621706,135,"biryani, bbq",4.0,100,nagawara
Delicious Momos,13.0176065156,77.6520843431,1,"chinese, momos, sichuan",4.4,100,banaswadi
Hao Chi,13.0260126371,77.6264494658,1935,"vietnamese, chinese, sichuan",3.9,100,hbr layout
Pot Biryani,13.0396331885,77.6207477599,84,"north indian, chinese, biryani",3.6,100,nagawara
Malabar Food Court,13.0296776089,77.6309344545,68,"kerala, chinese, biryani, seafood",3.8,100,hebbal
Park Street Restaurant,13.0572128117,77.6102992147,207,"bengali, north indian, chinese, fast food, beverages",3.7,150,hebbal
The Brooklyn Creamery - Healthy Ice Cream,13.0218433777,77.6176471984,69,"ice cream, desserts",4.3,150,k.g. halli next to health care pharmacy nagawara
Brindavan Udupi Garden,13.0077836599,77.6836629957,214,"south indian, chinese, street food, ice cream, beverages",3.9,150,kr puram
Al-Wahab Tandoori Restaurant,13.0253364733,77.6301559433,21,"north indian, chinese, arabian, biryani, rolls, sichuan",4.1,150,hbr layout
Paanoor Restaurant & Cafe,13.0578454497,77.6440092176,8,"biryani, south indian, chinese, sichuan",3.6,150,hennur
Affaf Restaurant,13.0719626212,77.6338533685,5,"north indian, street food, mughlai, chinese, south indian, biryani, sichuan",3.7,150,jakkur
Millet Express,13.037702,77.626821,371,"south indian, north indian, juices",4.0,150,hbr layout
Eliza Momos,13.0259816055,77.6266449317,164,"chinese, momos, sichuan",3.8,150,hbr layout
Mama's Restaurant,13.0573147132,77.6270328462,97,"north indian, chinese, biryani, sichuan",4.1,150,nagawara
Shabari Juice Junction,13.0290014551,77.6283853501,726,"beverages, juices, ice cream, sandwich",4.1,150,hbr layout
Shawarma Corner,13.0351997893,77.6057605818,1642,lebanese,3.7,150,rt nagar
Nana's Biryani & Kebab,13.0186318987,77.6778275147,19,biryani,4.0,150,rammurthy nagar
Shaadi Ki Dawath,13.0265382,77.6239906,4,"mughlai, north indian, chinese, sichuan",4.3,150,hbr layout
New Kabab Plaza Family Restaurant,13.0622252068,77.6489203423,4,"chinese, north indian, mughlai, juices, sichuan",4.3,150,hennur
Earthen Delicacies,13.0910160111,77.6356055215,55,"north indian, mughlai, chinese, beverages",4.1,150,jakkur
One For The Road,13.0450744707,77.6267468557,2644,"continental, italian, north indian, bar food, beverages",4.4,150,nagawara
Go Naati,13.0450957,77.6268964,2,"south indian, biryani, chinese, north indian, seafood",4.0,550,nagawara
Food Palace,13.046881,77.6280531,98,"rolls, chinese, north indian, mughlai, seafood, biryani",3.8,550,nagawara
DUNKIN',13.0449033199,77.620052062,212,"desserts, burger, fast food, beverages",4.3,550,yelahanka
Aramane Donne Biriyani,13.0118183625,77.6680361107,289,"biryani, south indian",3.8,550,rammurthy nagar
Hyderabadi Bawarchi,13.052298299,77.6040647551,294,"biryani, north indian, chinese, mughlai, seafood, sichuan",3.9,550,hebbal
Orange Leaf Resturant,13.0414294,77.6225018,10,"north indian, south indian, chinese, biryani, mughlai, fast food, shake, beverages",3.8,550,nagawara
Sizzling Szechuan,13.0153955,77.66671,207,"chinese, sichuan",3.8,550,rammurthy nagar
The Kebabwalla,13.057857,77.644265,7,"north indian, kebab, rolls",3.8,550,hennur
Tastes Of Eden,13.0581351497,77.6481532305,8,"biryani, kerala, seafood, chinese",3.8,550,hennur
Rotti Walla,13.0092762234,77.6496405154,2763,"north indian, south indian, chinese, shake",3.8,150,banaswadi
Tandoori Taal,12.9699295268,77.638024874,782,"north indian, desserts, beverages",4.2,150,indiranagar
Pizzarea,13.014744959,77.6528216153,9,"pizza, fast food",3.5,150,banaswadi
Plan B,12.9690983426,77.6416477664,2553,"american, continental, bar food, chinese, fast food, pizza, burger, beverages",3.9,150,indiranagar
Punjabi Dhaba,13.068860342,77.6334832236,22,"north indian, chinese, biryani, mughlai",3.3,150,jakkur
Mangalore Thali Family Resturant,13.0208593729,77.6815738902,9,"north indian, chinese, seafood, biryani, beverages, rolls, sichuan",3.7,150,rammurthy nagar
The Taste Of North,13.0400300446,77.6223704964,16,"north indian, chinese",3.3,150,nagawara
Pizza @99,13.0147384257,77.6528115571,1118,"pizza, fast food",3.2,150,banaswadi
New Peacock Restaurant,13.0304354216,77.6081423834,17,"north indian, chinese, bengali, fast food, sichuan",3.7,150,near rt nagar
Ambur Hot Dum Biryani,13.0200247666,77.6742729172,43,"south indian, chinese, north indian, biryani",3.4,150,rammurthy nagar
Paris Waffle Co.,13.063793,77.648946,37,"waffle, desserts",3.5,150,hennur
Dhe Kerala,13.0681584944,77.6515515894,5,"south indian, north indian, chinese, seafood, mughlai, beverages, shake, sichuan",3.5,150,hennur
Paratha Lounge,13.0621621729,77.6489729807,108,north indian,3.7,300,hennur
Cafe Tasty Bite,13.0116435954,77.6603083313,18,"fast food, burger, pizza, sandwich, beverages, juices",4.1,300,banaswadi
Burger Bistro,13.0658887886,77.6423273937,901,"wraps, burger, pasta, fast food, beverages",4.1,300,hennur
Paratha Box by EatFit,13.037494401,77.6272172481,148,"north indian, desserts, beverages",3.8,300,nagawara
Venkat Nellore Mess,13.0193754,77.6561728,527,"andhra, biryani, north indian, chinese, fast food",3.7,300,banaswadi
Tandoori Grand,13.0380993256,77.6765769348,155,"biryani, rolls, north indian, mughlai, chinese, beverages, sichuan",3.8,300,rammurthy nagar
Sundae Everyday Ice Creams,13.05746,77.6475,20,"beverages, ice cream, desserts",3.9,150,hennur
HRX by EatFit,13.0374921145,77.6272055134,12,"healthy food, beverages, mediterranean, burger, desserts, wraps, pizza, salad",3.9,150,nagawara
RKR Donne Biryani,13.0166327408,77.6686245203,9,"biryani, chinese, north indian",4.0,150,rammurthy nagar
Alter Ego D'Deli,13.0407933783,77.6203980669,187,"cafe, salad, italian, american, healthy food, fast food, beverages",3.9,150,nagawara
Burgers Kingdom,13.0147674988,77.6527743414,18,"burger, fast food, pizza, beverages",3.3,150,banaswadi
Fabelle Chocolates,13.037523,77.627235,0,"desserts, bakery",-,150,nagawara
Zinger Crunch,13.0264778309,77.6245687268,353,"fast food, burger",3.8,150,hbr layout
New Punjabi Pure Veg Restaurant,13.0403,77.6223803,71,"north indian, chinese, biryani, street food",3.4,150,nagawara
DA Ying Yang Cuisines,13.0513919434,77.6035356894,8,"chinese, fast food, sichuan",4.0,150,hebbal
Sri Ram Bhojanalay,13.04149267,77.62183986,280,"north indian, biryani, chinese, beverages",3.5,100,nagawara
Hotel Park,13.0509650569,77.6307135075,11,"chinese, fast food",4.0,100,jakkur
Amrutha Hyderabadi Biriyani,13.0116939022,77.6723920181,216,"north indian, chinese, biryani",3.5,100,rammurthy nagar
Abhinandana Gardenia,13.0680020563,77.6297807693,70,"south indian, north indian, chinese, andhra, biryani, desserts, ice cream, beverages",3.6,100,jakkur
Royal Daawat,13.0658887886,77.6423273937,158,"biryani, kebab, fast food",3.8,200,hennur
Biryani Chefs,13.0256373174,77.6674262434,5,"biryani, chinese, mughlai, north indian, seafood",3.9,200,banaswadi
Saiko Sushi House,12.9735660553,77.6536560059,19,"japanese, sushi",3.3,200,thippasandra
Khichdi Kahani,13.01252,77.669454,7,north indian,3.2,200,rammurthy nagar
PVR Café,13.0451,77.6265,179,"burger, sandwich, fast food",3.4,200,nagawara
Veg Daawat By Behrouz,13.009799,77.657731,5,"biryani, mughlai, north indian",4.0,200,banaswadi
Shawarma Addiction,13.0501710526,77.630232051,61,"lebanese, rolls, street food, beverages",3.9,200,nagawara
Basant Mess,13.0414580679,77.6219892874,11,"street food, chinese, north indian",3.4,200,nagawara
Good Food,13.058173036,77.6228130609,13,"north indian, bengali, chinese, mughlai, fast food, biryani, continental, sichuan",3.4,200,nagawara
Signature Wraps & Rolls By Faasos,13.009799,77.657731,0,"rolls, wraps",-,200,banaswadi
Krishna Jodhpur Sweets,13.0717336829,77.6342382655,743,"mithai, fast food",3.7,50,hennur
Swad,13.0414489223,77.6218176426,103,north indian,3.6,50,nagawara
Aqni,13.0245495731,77.6301314682,363,"north indian, mughlai, biryani, rolls",4.2,50,hbr layout
Maax5 Mandi,13.0201152504,77.6843151078,12,north indian,3.5,50,akshaya nagar
RRB Ambur Hot Dum Biriyani,13.0308296793,77.6082567126,117,"biryani, kebab",3.8,50,rt nagar
The Chef's Hand,13.0117324,77.6728405,82,"north indian, chinese, kebab, rolls",3.9,50,rammurthy nagar
Stonelicious,12.9927595243,77.6669035479,564,"ice cream, desserts, beverages, shake",4.1,50,old madras road
Sherlock's Pub,13.0697285,77.6518664,65,"bar food, continental, chinese, seafood, north indian, beverages",3.2,50,hennur
Narayana Pastries,13.0558255,77.6109966,158,bakery,3.6,50,hebbal
SK Pork Hub,13.049156,77.6119641,44,asian,4.0,50,hebbal
Biryani Palace,13.0679788682,77.6311872527,0,"chinese, biryani",-,50,jakkur
Mallika Donne Biriyani,13.0626625251,77.6492971927,0,biryani,New,50,hennur
Taiki,12.9770179984,77.64065478,1443,"japanese, korean, asian, sushi, beverages",4.1,300,indiranagar
Taawoon Restaurant,13.0645012782,77.6484331861,260,"south indian, north indian, chinese, biryani, desserts, beverages",4.0,300,hennur
Om Ganesh Fresh Juice & Ice Cream  Parlour,13.0465922858,77.628098689,260,"ice cream, juices, shake, beverages",3.9,300,nagawara
Bismillah Kabab Center,13.0261361103,77.6266137511,14,"kebab, fast food",4.0,300,hebbal
Green Cravings,12.993903,77.664199,15,"healthy food, continental",3.5,300,cv raman nagar
M.M.A Kabab and Rolls,13.0149331172,77.6496773958,155,"north indian, mughlai, chinese, kebab, rolls, seafood, arabian, biryani",3.7,150,banaswadi
The Baklava Company,13.0123309032,77.6432115957,390,"mithai, desserts",4.3,150,kammanahalli
GHF- Grandma's Home Foods,13.0124827,77.6485895,236,biryani,4.1,150,banaswadi
Edesia by Freshmenu,12.9939644,77.6638581,231,"bakery, desserts",3.9,150,cv raman nagar
Al Zahra Hyderabadi Biryani @ 99,13.0328649,77.607997,246,"biryani, kebab",3.2,150,hebbal
Biryani Paradise,13.0395498976,77.6207849756,193,"north indian, biryani",3.8,150,nagawara
Bombay Kulfi,13.0147008594,77.6426127926,299,"ice cream, desserts",4.2,100,banaswadi
Amma's Biryani Mane,12.9923617,77.6678345,34,"south indian, north indian, biryani, chinese",3.9,100,old madras road
Aaradhana Kitchens,13.0414049,77.6223218,31,"south indian, chinese, andhra, north indian, sichuan, biryani",4.0,100,nagawara
Eat Express,13.03792,77.6835559,13,"fast food, burger, momos, shawarma",3.4,100,kr puram
D Pub And Restaurant,13.0186916772,77.657141313,46,"fast food, north indian, chinese, pizza, beverages",3.9,100,banaswadi
Slurpy Shakes,13.05746,77.6475,6,"beverages, ice cream, desserts",3.9,200,hennur
CupCake Noggins By CakeZone,13.06382,77.6489317,15,"desserts, bakery",3.5,200,hennur
Gourmet Ice Cream Cakes By Baskin Robbins,12.9970251123,77.6143335924,12,"bakery, desserts, ice cream",4.0,200,frazer town
Kutty's Pizzeria,13.0106018,77.6394542,39,"pizza, fast food",3.5,200,kammanahalli
T-Hut,13.060323729,77.6521198824,28,kerala,3.8,200,hennur
Tea Talk,13.0658719,77.6423016,42,"beverages, juices, north indian, fast food, shake, ice cream",3.7,200,hennur
An American Rhapsody,13.0410067377,77.6202979685,417,burger,3.7,200,nagawara
Kolkata Famous Kati Roll,13.032833,77.630936,25,rolls,4.0,200,hbr layout
My Little China,13.0375538657,77.6506850932,33,"chinese, north indian, hyderabadi, sichuan",3.6,200,hennur
99 Biryani And More,13.0355854,77.6243095,24,"chinese, north indian, beverages, desserts, biryani, fast food",3.2,200,nagawara
Kuttanadan Restaurant,13.029370117,77.6644505464,92,"south indian, north indian, chinese, sichuan",3.6,200,rammurthy nagar
Cheezy Pizza,13.0105316161,77.6394836605,366,"pizza, fast food",4.0,150,kammanahalli
Ocean Cake,13.03364,77.633186,56,"bakery, shake",4.1,150,kalyan nagar
Punjabi Restaurant,13.0242150825,77.6128989458,89,"north indian, chinese, sichuan",3.7,150,rt nagar
S. Vishal Hot Chips,13.0394518564,77.6222686396,506,"street food, fast food",4.4,150,nagawara
Royal Darbar Family Restaurant,13.0393967077,77.6227004081,5,"chinese, north indian, biryani, mughlai, sichuan",4.2,150,nagawara
A1 99 Variety Dosa Corner,13.0076161,77.6587952,0,south indian,-,150,banaswadi
Cake Junction,13.033783,77.633604,1138,"bakery, shake",3.8,150,kr puram
Purvanchal Tokri,13.0235787653,77.6584834233,85,"north indian, mughlai, chinese, street food, beverages, sichuan",3.9,150,banaswadi
Kelvin Scale - Natural Ice Creams &  Waffle,13.025607919,77.6793272048,7,"desserts, ice cream, beverages, shake, bakery",3.7,150,rammurthy nagar
Ciro's Pizzeria,12.9700522849,77.6385763984,105,"pizza, panini, pasta, beverages",4.2,400,indiranagar
Peppy Parathas & Rolls by Chai Point,13.061289,77.649104,12,"north indian, rolls, beverages",4.0,400,hennur
Gimni's Kitchen,13.0294659436,77.6630924642,227,"rolls, bengali, chinese, north indian",3.9,400,banaswadi
Akshaya Family Restaurant,13.028404021,77.6641046628,11,"north indian, andhra, chinese, ice cream, beverages",3.8,400,kalyan nagar
Kabab Corner,13.0351890103,77.6057555527,296,"lebanese, middle eastern, kebab",3.7,400,rt nagar
Hopshaus,12.9704777666,77.6448946819,63,"continental, north indian, mughlai, desserts, beverages",-,400,indiranagar
Just Bake,13.0085278194,77.6555339992,56,"bakery, desserts, street food",4.3,400,banaswadi
The Blue Bawarchi,13.0413519137,77.621835731,62,"chinese, north indian, bengali, odia, sichuan",3.1,400,nagawara
Treat Restaurant,13.0495566855,77.6018505916,148,"chinese, north indian, south indian, fast food, biryani, ice cream, beverages, shake",4.0,400,hebbal
The Punjabi Kitchen,13.041473722,77.6218135147,91,"north indian, beverages",3.5,400,nagawara
Ranaghor,13.0508814433,77.6047379896,2206,bengali,4.2,150,hebbal
KT Best Bakery And Sweets,13.0113015741,77.6755563542,1174,"bakery, mithai, street food, fast food",3.4,150,rammurthy nagar
Robin Brown Ice Cream,12.9912423594,77.6052603498,243,"ice cream, desserts, beverages",4.6,150,shivajinagar
Facecake,13.0086604481,77.6673850045,43,"bakery, desserts",3.4,200,rammurthy nagar
New Darbar Family Restaurant,13.0679017922,77.6315751672,6,"north indian, chinese, mangalorean, mughlai, fast food, sichuan",3.5,200,jakkur
Altaf Chillies Restaurant,13.003833828,77.6227114722,205,"north indian, chinese, mughlai, rolls, sichuan",4.0,200,frazer town
Byg Cafe,13.069432,77.6281738,15,"chinese, north indian, kebab, rolls, street food",3.9,200,jakkur
Snacks Ville,13.0582339,77.6228171,65,"fast food, chinese",3.4,200,nagawara
Cool Maza Juice Corner,13.0207466767,77.6853487641,426,"beverages, shake, juices",3.5,200,rammurthy nagar
The Indians Restro,13.0267685012,77.6657398045,54,"chinese, north indian, kebab, mughlai, desserts, beverages",3.3,200,rammurthy nagar
Sreeraj Lassi Bar,13.0263455502,77.6266315502,35,"juices, beverages",4.0,200,hbr layout
Shree Taaza Thindi,13.0091372,77.649599,64,"south indian, shake",3.5,200,banaswadi
Tandoori Flames,13.0190653742,77.6841602102,44,"chinese, lebanese, north indian, sichuan",3.2,200,rammurthy nagar
Meghduth Biryanis,13.0221944105,77.6472261921,1869,"biryani, south indian",3.8,250,kalyan nagar
Imperial Restaurant,13.022819625,77.6476496458,6,"chinese, north indian, south indian, seafood, mughlai, desserts, shake, beverages",3.8,250,kalyan nagar
Punjabi Nawabi,13.0217452,77.6478711,11502,"north indian, biryani, mughlai, chinese, kebab",3.5,250,kalyan nagar
Sardarji Londonwaley,13.0219292939,77.6476994386,10937,"north indian, chinese, mughlai",3.6,250,kalyan nagar
Five Star Chicken & Koli Hut,13.0219102215,77.6505947113,4,"fast food, burger, rolls",4.4,250,kalyan nagar
Cafe 99 Snacks Parlour,13.0227167293,77.6479014382,387,"kerala, south indian, seafood, north indian, biryani, mughlai, chinese",3.5,250,kalyan nagar
Prowl Foods By Tiger Shroff,13.0227589,77.6481741,157,"asian, north indian, healthy food",3.5,250,kalyan nagar
Kerala Malanadan Kitchen,13.022675571,77.6478665695,110,"south indian, biryani",3.4,250,kalyan nagar
Lucky Chan - Dimsum & Sushi Parlour,12.9702092011,77.6431639865,1450,"japanese, chinese, beverages, desserts",4.3,250,indiranagar
Winners Pizza - Fresh Dough,13.011889,77.623694,0,pizza,-,250,kammanahalli
New Taste - The Flavors Of Far East,13.02528,77.61911,250,"asian, thai, chinese, oriental, seafood, sichuan",4.1,250,nagawara
Kolkata Famous Kati Roll,13.0229803382,77.648248449,436,"chinese, rolls, fast food",3.5,100,kalyan nagar
Fusion Biryani,12.993441,77.66933,4,"biryani, mithai",2.9,100,old madras road
Cheesecakes By CakeZone,13.007994,77.641945,0,"bakery, desserts, beverages, ice cream, juices, bengali, mithai",-,100,near ganesha temple banaswadi
The Lassi Corner,13.0641661885,77.6493867114,51,"beverages, ice cream, desserts, fast food, shake",4.0,100,hennur
Waffle Dreams,13.045306,77.626874,18,"desserts, fast food, beverages, shake",4.0,100,nagawara
The Meals Junction,13.0414595841,77.621826589,589,"north indian, chinese, biryani",3.8,100,nagawara
Happy Belly Restaurant,13.0649357,77.6465912,83,"chinese, thai, seafood, sichuan",4.0,100,hennur
